,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
139,BDCQ.SF1BB1CA,2021.03,1063.775,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Unadjusted,
140,BDCQ.SF1BB1CS,2016.06,1119.02,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
141,BDCQ.SF1BB1CS,2016.09,1101.412,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
142,BDCQ.SF1BB1CS,2016.12,1139.459,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
143,BDCQ.SF1BB1CS,2017.03,1040.5,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
144,BDCQ.SF1BB1CS,2017.06,1150.976,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
145,BDCQ.SF1BB1CS,2017.09,1084.658,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
146,BDCQ.SF1BB1CS,2017.12,1352.84,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
147,BDCQ.SF1BB1CS,2018.03,1224.534,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
148,BDCQ.SF1BB1CS,2018.06,1105.167,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
149,BDCQ.SF1BB1CS,2018.09,1372.723,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
150,BDCQ.SF1BB1CS,2018.12,1230.969,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
151,BDCQ.SF1BB1CS,2019.03,1115.478,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
152,BDCQ.SF1BB1CS,2019.06,1210.962,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
153,BDCQ.SF1BB1CS,2019.09,1234.819,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
154,BDCQ.SF1BB1CS,2019.12,1276.337,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
155,BDCQ.SF1BB1CS,2020.03,1080.713,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
156,BDCQ.SF1BB1CS,2020.06,847.349,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
157,BDCQ.SF1BB1CS,2020.09,925.547,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
158,BDCQ.SF1BB1CS,2020.12,1085.539,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
159,BDCQ.SF1BB1CS,2021.03,1063.775,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Seasonally adjusted,
160,BDCQ.SF1BB1CT,2016.06,1116.391,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
161,BDCQ.SF1BB1CT,2016.09,1117.962,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
162,BDCQ.SF1BB1CT,2016.12,1099.874,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
163,BDCQ.SF1BB1CT,2017.03,1094.298,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
164,BDCQ.SF1BB1CT,2017.06,1085.074,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
165,BDCQ.SF1BB1CT,2017.09,1175.875,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
166,BDCQ.SF1BB1CT,2017.12,1265.327,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
167,BDCQ.SF1BB1CT,2018.03,1249.571,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
168,BDCQ.SF1BB1CT,2018.06,1195.426,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
169,BDCQ.SF1BB1CT,2018.09,1247.186,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
170,BDCQ.SF1BB1CT,2018.12,1218.35,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
171,BDCQ.SF1BB1CT,2019.03,1156.533,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
172,BDCQ.SF1BB1CT,2019.06,1183.655,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
173,BDCQ.SF1BB1CT,2019.09,1260.084,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
174,BDCQ.SF1BB1CT,2019.12,1242.986,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
175,BDCQ.SF1BB1CT,2020.03,1069.707,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
176,BDCQ.SF1BB1CT,2020.06,889.868,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
177,BDCQ.SF1BB1CT,2020.09,928.028,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
178,BDCQ.SF1BB1CT,2020.12,1042.499,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
179,BDCQ.SF1BB1CT,2021.03,1097.139,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Mining,Current prices,Trend,
180,BDCQ.SF1CC1CA,2016.06,10624.465,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
181,BDCQ.SF1CC1CA,2016.09,9110.709,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
182,BDCQ.SF1CC1CA,2016.12,12084.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
183,BDCQ.SF1CC1CA,2017.03,11804.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
184,BDCQ.SF1CC1CA,2017.06,12150.005,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
185,BDCQ.SF1CC1CA,2017.09,10399.584,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
186,BDCQ.SF1CC1CA,2017.12,13705.071,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
187,BDCQ.SF1CC1CA,2018.03,12745.412,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
188,BDCQ.SF1CC1CA,2018.06,12574.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
189,BDCQ.SF1CC1CA,2018.09,10633.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
190,BDCQ.SF1CC1CA,2018.12,13806.468,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
191,BDCQ.SF1CC1CA,2019.03,13704.407,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
192,BDCQ.SF1CC1CA,2019.06,13035.873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
193,BDCQ.SF1CC1CA,2019.09,11170.665,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
194,BDCQ.SF1CC1CA,2019.12,15202.125,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
195,BDCQ.SF1CC1CA,2020.03,14614.474,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
196,BDCQ.SF1CC1CA,2020.06,13680.374,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
197,BDCQ.SF1CC1CA,2020.09,11412.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
198,BDCQ.SF1CC1CA,2020.12,14511.515,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
199,BDCQ.SF1CC1CA,2021.03,14123.426,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
200,BDCQ.SF1CC1CS,2016.06,10654.094,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
201,BDCQ.SF1CC1CS,2016.09,10752.831,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
202,BDCQ.SF1CC1CS,2016.12,10993.074,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
203,BDCQ.SF1CC1CS,2017.03,11207.804,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
204,BDCQ.SF1CC1CS,2017.06,12138.121,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
205,BDCQ.SF1CC1CS,2017.09,12275.686,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
206,BDCQ.SF1CC1CS,2017.12,12474.726,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
207,BDCQ.SF1CC1CS,2018.03,12115.295,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
208,BDCQ.SF1CC1CS,2018.06,12531.503,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
209,BDCQ.SF1CC1CS,2018.09,12578.933,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
210,BDCQ.SF1CC1CS,2018.12,12565.323,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
211,BDCQ.SF1CC1CS,2019.03,13019.65,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
212,BDCQ.SF1CC1CS,2019.06,12978.248,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
213,BDCQ.SF1CC1CS,2019.09,13239.805,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
214,BDCQ.SF1CC1CS,2019.12,13852.171,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
215,BDCQ.SF1CC1CS,2020.03,13844.966,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
216,BDCQ.SF1CC1CS,2020.06,13628.763,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
217,BDCQ.SF1CC1CS,2020.09,13537.302,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
218,BDCQ.SF1CC1CS,2020.12,13233.872,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
219,BDCQ.SF1CC1CS,2021.03,13346.369,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
220,BDCQ.SF1CC1CT,2016.06,10661.794,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
221,BDCQ.SF1CC1CT,2016.09,10764.137,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
222,BDCQ.SF1CC1CT,2016.12,10926.394,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
